ID1,text,medialink,Sentiment
3231,#instagram_sa #southafrica #bloukraans 216m drop!!,#https://www.instagram.com/p/xl_1stlBGl/#,Positive
3232,"Alright world, about to do this. Wish me luck!",#https://www.instagram.com/p/xlXihGBl2u/#,Positive
3233,Let's Bungy!  World's highest bungy bridge!  #Face_Fear #Face_Adrenalin #Lets_Go!!,#https://www.instagram.com/p/xjZSQmF1sL/#,Positive
3234,Pretty #NaturesValley landscapes,#https://www.instagram.com/p/xi4qcsg6hn/#,Positive
3236,"#naturesvalley #beach #walk #girl #sunset #sweater #bikini #beautiful #scenery #ocean#waves #vacation #student #serenity #calm #clouds #happy #brunette
Photo by @jacqueshrn",#https://www.instagram.com/p/xiqSa7pGvR/#,Positive
3237,"Rarely you will meet people in your life that truly care for you,motivate you,and inspire you.Dont let those people go.#Holidays",#https://www.instagram.com/p/xhxIpdsl02/#,Positive
3238,Bloukrans Bungy ???? #unreal #unexplainable #happy #crazy #bridge #love #adventure #scream #wow,#https://www.instagram.com/p/xgzLlIynwW/#,Positive
3241,Special place // Special catch up with my Gina Lee ??,#https://www.instagram.com/p/xe3VVsSpdQ/#,Positive
3244,Perched on the edge of a hill for the weekend. So good. #glamping #knysna,#https://www.instagram.com/p/xmL9xbH11j/#,Positive
3246,So happy to have at least one of my best friends with me on my last night! Thank you all for the best holiday ??,#https://www.instagram.com/p/xhxi4tgBk_/#,Positive
3248,"Look who I bumped into in George today! What a lekker surprise ??
#oldfriends #holidays #fun #students #reminiscing #catchup #selfie #saycheese  #cutekids #smallworld #sommerlekker",#https://www.instagram.com/p/xulmAuQk2U/#,Positive
3250,Great start to 2015! #trailrun,#https://www.instagram.com/p/xtHdM7GlDe/#,Positive
3253,"Canoeing,  hiking and then waterfall diving. what a great experience ??????",#https://www.instagram.com/p/xrpjPiKeQJ/#,Positive
3254,#africaforever,#https://www.instagram.com/p/xrpZ-rKUwL/#,Positive
3259,"One of my favourite places on the #GardenRoute - the #Outeniqua #Farmers #Market.  By far the best Market out here.  And I got to meet the owner today, Kobie.  Legend lady!! #Coffee #Vibe #EndOfMyHoliday #Summer #YorkHigh students everywhere.",#https://www.instagram.com/p/xq2Z6IxSwr/#,Positive
3260,#beach#sun#Family,#https://www.instagram.com/p/xpbOAQMFNN/#,Positive
3262,All beached out??????,#https://www.instagram.com/p/xoxquGMFGl/#,Positive
3266,"Spend the evening in this beautiful forest. I am super privileged to be able to shoot a film on one of the best female surfers in the world @biancabuitendag for my channel?? She is possibly the most inspiring girl I have yet to meet, go follow her she is",#https://www.instagram.com/p/xmpF6hNJlE/#,Positive
3267,Good night beauty. See you tomorrow ??,#https://www.instagram.com/p/xuTklmO5hs/#,Positive
3268,My soul has arrived. A view like this right from my bed is an always dreamed wish. Even if it's just for a few days ???,#https://www.instagram.com/p/xuHd0Nu5oW/#,Positive
3269,"Well, hello beauty! Nice to meet you ??",#https://www.instagram.com/p/xt-Ss3O5md/#,Positive
3270,Fluffy butterfly #butterfly #flowers #kingfishertrail #gardenroute #wilderness #waterfall #waterfallhunting #nofilter #nature #hiking,#https://www.instagram.com/p/xtF4dXpw_-/#,Positive
3278,#walk #wildernis #waterfall #swim lekker-lekker,#https://www.instagram.com/p/xrC_bKoU4X/#,Positive
3284,#wildernessnationalpark #sa #together #perfectweather #????????????? #????????????????????????? #??????? #southafrica,#https://www.instagram.com/p/xo9O8HhYje/#,Positive
3287,It's been fun. #beachbar,#https://www.instagram.com/p/xosbriMSkR/#,Positive
3289,Good day spent with cool mates ??,#https://www.instagram.com/p/xoV8qgu-jG/#,Positive
3290,How pretty is this jelly fish i think- nature and their beauties. #jellyfish #wildernis #morningwalk #travel #sea,#https://www.instagram.com/p/xoGoPEykSS/#,Positive
3291,What a view to wake up to... Feeling blessed! #wildernis #roadtripping #travel #explore #sea #frontview #holidaymode,#https://www.instagram.com/p/xoFUWZSkQ3/#,Positive
3296,Good morning everyone :) #Tsitsikama #Garden_Routes #Stormsrivier,#https://www.instagram.com/p/y6Lxg0xpgT/#,Positive
3297,Enjoying the morning ;) #Stormsrivier #Tsitsikama #Garden_Routes,#https://www.instagram.com/p/y6KgzDRpuu/#,Positive
3298,My tent... My home :) #Tsitsikama #Garden_Routes,#https://www.instagram.com/p/y6KNbGRpuZ/#,Positive
3304,highest bungee from a bridge?\E5 in the world. Fabulous view going down-but finally seeing this view!,#https://www.instagram.com/p/y2mYNkkPca/#,Positive
3305,Heading home#pitstop#goodvibes#unconditionallove#,#https://www.instagram.com/p/y2OYAYQmfS/#,Positive
3306,Our morning guest! #peacock #visitor #southafrica #southafrican #holiday #holidaytime #tsitsikamma #easterncape #braai #bird #feathers,#https://www.instagram.com/p/y1FIVWHxaX/#,Positive
3404,Stunning Art pieces at Autumn Art Fair #Stormsriver #tsitsikamma Sat 07 March 2015,#https://www.instagram.com/p/z_x1niCgJr/#,Positive
3405,"While I don't know jack about cars, I can occasionally appreciate their beauty.",#https://www.instagram.com/p/z_wdGBxhqG/#,Positive
3406,Our StormsRiver Village Marketers' in an earnest meeting! #tsitsikamma #gardenroute,#https://www.instagram.com/p/z7KThECgO9/#,Positive
3407,Beautiful !! #pets #healthypets #nature #amazing #dogs,#https://www.instagram.com/p/z5Wx_fy5We/#,Positive
3413,Perfect day in Knysna! ????#knysna#lalesso @lalesso #boat#lagoon#amazingday#rayban,#https://www.instagram.com/p/0IR3fgH0SN/#,Positive
1,Just chillin' #CBSChazenTravel #CBSChazenSouthAfrica #BigFiveorBust,#https://www.instagram.com/p/xtNcTBQEUQ/#,Positive
2,#Africa #fallinlove #natureisgreat,#https://www.instagram.com/p/xr8A2BPCtI/#,Positive
8,So much rhino time! + baby rhino peeing! ?????? #CBSChazenTravel #CBSChazenSouthAfrica #babyrhino,#https://www.instagram.com/p/xtNd1TuDz4/#,Positive
11,"Giraffes, Impalas and Hyena, oh my! A few scenes from the first game drive #cbschazentravel #cbschazensouthafrica #southafrica #safari",#https://www.instagram.com/p/xrLs4VGOxz/#,Positive
14,#cheetah #KrugerPark #sweetkitty  #natureisgreat #Africa,#https://www.instagram.com/p/xoIFNxvCjl/#,Positive
23,Lol what a day it was,#https://www.instagram.com/p/xlXI4Bnygt/#,Positive
25,Elephant spotting in Kruger National Park! Our group was fortunate to spot the Big 5 whilst on our game drive through the park. These elephants were playing by a river. #intrepidtravel #wanderlust #Kruger #discover #big5 #elephant #landscape #gamedrive,#https://www.instagram.com/p/0G6195Pdya/#,Positive
29,#wild #pretty #zebras on #safari in #krugernationalpark in #southafrica with @chrissilly #bestvacationever #pleaseletitneverend,#https://www.instagram.com/p/0FnkWSsdtg/#,Positive
30,"Hey Africa, you're really pretty ?? #latergram from this morning's sunrise #capefaithmissions #SouthAfrica #lstftravels #safari #ohheyrhino",#https://www.instagram.com/p/0FlUN-DX7S/#,Positive
38,Chameleon rescue and a bit of fun.,#https://www.instagram.com/p/xefcXDN6vr/#,Positive
39,It's a beauty- moth,#https://www.instagram.com/p/xefDaVt6u_/#,Positive
41,Goodmorning ????#KrugerNationalPark #bestplaceonearth #baobabtree #sunrise,#https://www.instagram.com/p/xlJuo8xAkI/#,Positive
42,"So apparently no body part my protrude from the car whilst in the KNP, so Ima just gonna pretend to be a famous rock star and ignore dat dere little rule ????? #sorrynotsorry #krugerpark #sunrooffeels",#https://www.instagram.com/p/xjy2cgRzcg/#,Positive
43,Elephant nice and close,#https://www.instagram.com/p/xmmbILPVOC/#,Positive
47,,#https://www.instagram.com/p/xrhIOFvVF9/#,Positive
48,Nothing beats a Braai in the bush ! #braai #bush #KNP #Kruger,#https://www.instagram.com/p/xreRVSEZNL/#,Positive
52,Sweet serendipity ?,#https://www.instagram.com/p/xhR_kXQoza/#,Positive
55,"Taking some awesome pics with my big boy camera up here in Kruger. Settling for some great bathroom light for now. 
#krugernationalpark #vsco #vscocam",#https://www.instagram.com/p/xdoG0Ol4xe/#,Positive
57,#SelatiRailway #krugernationalpark #iphonepic #iloveSouthAfrica #buptours #buptours #beautiful,#https://www.instagram.com/p/xt_uxzDKdY/#,Positive
59,"Kgruger National Park
Day 2
Last day
Lets ??
That smile though ??",#https://www.instagram.com/p/xtKbdYxCQ2/#,Positive
63,My first giraffe sighting in Africa!!!!,#https://www.instagram.com/p/xq3lDhB2Pf/#,Positive
64,#lakePanicBirdHide #krugernationalpark #buptours #ThisIsAfrica #iphonepic #InstagramPic #ilovesouthafrica,#https://www.instagram.com/p/xqwFVKDKU9/#,Positive
67,"Fasten your seatbelts, Ellie is coming up close! ?? | ?? by #kktww traveler @crispymags at the #thornybush private game reserve @royalmalewane",#https://www.instagram.com/p/xmkhaww9_J/#,Positive
73,Safari!,#https://www.instagram.com/p/xkH_KXqxLe/#,Positive
75,Holidays!,#https://www.instagram.com/p/xeuUKFxzH8/#,Positive
77,I'll just pretend this is my office for today instead. #krugerpark #nwatsisaka #happyplace #backtoreality. Thanks @joface_morrison for the snap ????????,#https://www.instagram.com/p/xdw9xQCoTe/#,Positive
80,"A beautiful little flower that looks like the head of an elephant with ears, trunk and tusks. Common name is Yellow Mouse-Whiskers. Thanks to @singita_ Lebombo guide Nico for pointing it out. #africa #safari #privateguiding #wildflower",#https://www.instagram.com/p/xrRUCDygEB/#,Positive
81,The perfect end to a fantastic first day on safari at @singita_ Lebombo #privateguiding #unfiltered,#https://www.instagram.com/p/xonKgVSgEY/#,Positive
82,Great morning safari with this young cheetah watching his brother hiding in the tall grass @singita_ Lebombo. #safari #privateguiding #africa,#https://www.instagram.com/p/xocrstSgEe/#,Positive
86,Hippo! #singita @singita_ #safari #southafrica #krugerpark #lebombolodge,#https://www.instagram.com/p/xgtTSSGj0j/#,Positive
95,On safari!,#https://www.instagram.com/p/xl-Z-gw5YD/#,Positive
96,The boab tree can get thousands of years old! One has been recorded to be 6000 years old. #baobabtree #krugernationalpark #iphoneography,#https://www.instagram.com/p/xjep2nylsZ/#,Positive
97,Time for a pineapple fruity freezo !  #krugernationalpark,#https://www.instagram.com/p/xjHijqylh-/#,Positive
98,"Alternative Transport: Get immersed in the bush. Horseback Safari, a classic approach to an unbelievable experience #MyEpicRoad #TransformativeTravel #Africa #Luxury #Safari",#https://www.instagram.com/p/xfhPLVQeHS/#,Positive
99,Kruger NP welcomes us back with this beautiful blue sky. #nofilter #travelingtrue #gladtobeback #wemissedyou,#https://www.instagram.com/p/xfAgxhPL9I/#,Positive
100,What nature has to offer... my country is beautiful South African #Proudly #South #African #mpumalanga #olifants #river,#https://www.instagram.com/p/xd8lJMMXUR/#,Positive
101,"It's not everyday that you get to watch a Black-Backed Jackal busy with its afternoon yoga. 
#BlackBacked #Jackal #Evening #GameDrive #KNP #Kruger #Stretching #Yoga #DownwardDog",#https://www.instagram.com/p/xo9lv9jTzj/#,Positive
112,???? #hello #kitty #safari #africa #southafrica #krugernationalpark #lion,#https://www.instagram.com/p/xgbBqXFFjz/#,Positive
113,Welcome to one of the most beautiful places on plant earth ?,#https://www.instagram.com/p/xevDfYwo8j/#,Positive
114,#goodmorning #africa #southafrica #tandatula #timbavati #krugernationalpark #safari,#https://www.instagram.com/p/xdvuyUlFl_/#,Positive
116,Hoping you all have a stunning weekend. Lots of love from the Bushveld ??????,#https://www.instagram.com/p/xourb2uWU5/#,Positive
120,An experience like non other.???? and a kiss for a Hippo.????,#https://www.instagram.com/p/xjI2TNQhrI/#,Positive
121,Kruger time #HolidayFun,#https://www.instagram.com/p/xmgoNnAS6i/#,Positive
122,couldn't be more happy #orathome #krugernationalpark #watchingmyfavourite ??,#https://www.instagram.com/p/xlztkJonM9/#,Positive
124,#Shingwedzi #KrugerNationalPark #KNP #Kruger #river #africa #africanbush #TooMuchOfAMuchness #MuchLoveForTheBush,#https://www.instagram.com/p/xhojTHP7GY/#,Positive
126,Met a cute little friend today in the wild. #FruitStripeGum #Zebras!!,#https://www.instagram.com/p/y7YAlVxobY/#,Positive
130,About to #braai with my small #family @bergendal #kruger #southafrica #safari  #big5 #thebestthingsinlifearefree #livingthedream #lifeisgood,#https://www.instagram.com/p/yzqvj0xYvW/#,Positive
133,Time to head back to camp. BRAAI TIME ! ?????? #krugernationalpark #lowersabie #braai #beautiful #nature #blessed #beardlife #cloudporn #sky #thelifeofmarcohasse,#https://www.instagram.com/p/yzsdTSjEN3/#,Positive
137,Simple things are the best things in life,#https://www.instagram.com/p/yr1pJsJDrc/#,Positive
139,Elephant!,#https://www.instagram.com/p/yv-FttRoSB/#,Positive
140,KRUGER TRIP! #friends #fun #kruger #naturelovers,#https://www.instagram.com/p/yzzoXsEyTt/#,Positive
141,Highlight of the day! Baby and mama white rhino munching away #Kruger #nofilter,#https://www.instagram.com/p/yy8UCOi5eL/#,Positive
145,#kruger #park #safari #big #lion #king #South #africa #sunrise #amazing,#https://www.instagram.com/p/yv_kIMp3T6/#,Positive
154,The beauty of nature... KNP,#https://www.instagram.com/p/y6S1tSIpgV/#,Positive
155,Sunset in the Kruger ???? #nofilter #sun #sunset #kruger #krugernp #krugernationalpark #pretoria #joburg #johannesburg #jozi #landscape #sky #nature #colorful #southafrica #safari #wanderlust #panorama #view,#https://www.instagram.com/p/y1_VDFwQIU/#,Positive
156,Simply amazing! #leopard #igers #gayboys #holiday #kruger #marloth #instagay,#https://www.instagram.com/p/yzhvF3tlHj/#,Positive
159,PUMBA!!! @elanaharari #Kruger,#https://www.instagram.com/p/yy8dOYi5eS/#,Positive
166,outdoor snooze before evening safari  #krugernationalpark #singitalebombo #happytobeback #family #blessed #beautiful #beardlife #thelifeofmarcohasse ????,#https://www.instagram.com/p/y7Fi3LDEIC/#,Positive
169,B l i s s,#https://www.instagram.com/p/yyyz0OzLnA/#,Positive
170,You've got to stay in shape even when you're on #safari! Riding #bikes back to the lodge after a morning game drive ???? #oursingita #southafrica,#https://www.instagram.com/p/yxQl_GE-Ey/#,Positive
171,Day 3; Nature does it best #natureshower #safari #SA,#https://www.instagram.com/p/yxNwN7McoT/#,Positive
172,Our driver knew exactly where to position the vehicle so this #lioness would come right by on her evening stroll - just one of the benefits of having experienced #safari guides! (That's me in the white hat) #southafrica #oursingita,#https://www.instagram.com/p/yutch3E-EV/#,Positive
173,MorningLight ?? #SINGITA#SA,#https://www.instagram.com/p/yttWEwTLvK/#,Positive
175,Once in a lifetime #safari #POV,#https://www.instagram.com/p/ysIvz3TLrp/#,Positive
180,"... Number 5 ....the biggest of them all: the Elephant! 
#animal #safari #holiday #tourism #tourismafrica #africa #elephant #ynot #ynotconcepts #ynotbig5 #big5 #kruger",#https://www.instagram.com/p/ysjFJ0xQJa/#,Positive
183,So happy to be back at one of my favourite spots in the world Olifants River ?? amazing sunrise this morning. #olifants #africa #africadosul #aventura #krugerpark #kruger #viagem #sunrise #sun #river #safari #safariadventure #travel #instatravel #instapa,#https://www.instagram.com/p/yy3mt6wKCy/#,Positive
184,Not a bad way to spend the afternoon. #sunset #river #sundowners #nature,#https://www.instagram.com/p/yrPb7kxZBK/#,Positive
186,Fantastic day i had,#https://www.instagram.com/p/y2H8V3CJON/#,Positive
